"date","line","station_name","get_in","get_off"
"7266",20170613,"2호선","서울대입구(관악구청)",58681,56903
"7267",20170613,"2호선","봉천",27312,25293
"7268",20170613,"2호선","신림",76273,74519
"7269",20170613,"2호선","신대방",32101,30646
"7270",20170613,"2호선","구로디지털단지",74534,74797
"7271",20170613,"2호선","대림(구로구청)",34310,35003
"7272",20170613,"2호선","신도림",64697,64462
"7273",20170613,"2호선","문래",22785,23136
"7274",20170613,"2호선","영등포구청",26824,27094
"7275",20170613,"2호선","당산",26115,29241
"7276",20170613,"2호선","합정",34640,36487
"7277",20170613,"2호선","홍대입구",66630,69244
"7278",20170613,"2호선","신촌",48087,48885
"7279",20170613,"2호선","이대",22850,24378
"7280",20170613,"중앙선","덕소",7433,7459
"7281",20170613,"중앙선","도심",3409,2749
"7282",20170613,"중앙선","팔당",907,917
"7283",20170613,"중앙선","운길산",1108,1022
"7284",20170613,"중앙선","양수",2305,2283
"7285",20170613,"중앙선","신원",299,275
"7286",20170613,"중앙선","국수",1083,1044
"7287",20170613,"중앙선","아신",896,987
"7288",20170613,"중앙선","오빈",414,347
"7289",20170613,"중앙선","양평",4843,4926
"7290",20170613,"중앙선","원덕",497,445
"7291",20170613,"중앙선","용문",2996,2987
"7292",20170613,"중앙선","지평",52,64
"7293",20170613,"분당선","영통",9928,10167
"7294",20170613,"분당선","망포",14387,13108
"7295",20170613,"분당선","매탄권선",5269,4924
"7296",20170613,"분당선","수원시청",11310,12537
"7297",20170613,"분당선","매교",3408,3389
"7298",20170613,"수인선","달월",153,109
"7299",20170613,"2호선","아현",11869,11556
"7300",20170613,"2호선","충정로(경기대입구)",13821,14922
"7301",20170613,"2호선","용답",2960,2963
"7302",20170613,"2호선","신답",1651,1946
"7303",20170613,"2호선","신설동",3678,3669
"7304",20170613,"2호선","도림천",1219,1418
"7305",20170613,"2호선","양천구청",8081,8536
"7306",20170613,"2호선","신정네거리",11103,11295
"7307",20170613,"2호선","용두(동대문구청)",2575,2692
"7308",20170613,"3호선","지축",1165,1421
"7309",20170613,"3호선","구파발",22390,19787
"7310",20170613,"3호선","연신내",47490,44401
"7311",20170613,"3호선","불광",21870,23196
"7312",20170613,"3호선","녹번",15026,13049
"7313",20170613,"3호선","홍제",23080,21958
"7314",20170613,"3호선","무악재",4911,5002
"7315",20170613,"3호선","독립문",8752,9288
"7316",20170613,"3호선","경복궁(정부서울청사)",27129,27617
"7317",20170613,"3호선","안국",28910,30691
"7318",20170613,"3호선","종로3가",10984,13625
"7319",20170613,"3호선","을지로3가",11441,12612
"7320",20170613,"3호선","충무로",1,0
"7321",20170613,"3호선","동대입구",13503,15866
"7322",20170613,"3호선","약수",16616,16291
"7323",20170613,"3호선","금호",10198,9314
"7324",20170613,"3호선","옥수",11667,12064
"7325",20170613,"3호선","압구정",39531,42802
"7326",20170613,"3호선","신사",32786,35174
"7327",20170613,"3호선","잠원",7304,6988
"7328",20170613,"3호선","고속터미널",51240,48569
"7329",20170613,"3호선","교대(법원.검찰청)",18765,13081
"7330",20170613,"3호선","남부터미널(예술의전당)",36944,38611
"7331",20170613,"3호선","양재(서초구청)",49481,53062
"7332",20170613,"3호선","매봉",14136,13860
"7333",20170613,"3호선","도곡",8390,7989
"7334",20170613,"3호선","대치",14117,13821
"7335",20170613,"3호선","학여울",2835,2942
"7336",20170613,"3호선","대청",12345,10899
"7337",20170613,"3호선","일원",11310,11587
"7338",20170613,"3호선","수서",18496,18595
"7339",20170613,"3호선","가락시장",11962,11473
"7340",20170613,"3호선","경찰병원",9557,9598
"7341",20170613,"3호선","오금",8347,7323
"7342",20170613,"4호선","당고개",15168,14285
"7343",20170613,"4호선","상계",25178,22490
"7344",20170613,"4호선","노원",24511,27653
"7345",20170613,"4호선","창동",34060,36552
"7346",20170613,"4호선","쌍문",39060,34078
"7347",20170613,"4호선","수유(강북구청)",51492,50778
"7348",20170613,"4호선","미아(서울사이버대학)",22142,20642
"7349",20170613,"4호선","미아사거리",36871,35585
"7350",20170613,"4호선","길음",32490,31875
"7351",20170613,"4호선","성신여대입구(돈암)",30564,27959
"7352",20170613,"4호선","한성대입구(삼선교)",20157,18852
"7353",20170613,"4호선","혜화",42412,44260
"7354",20170613,"4호선","동대문",28784,29000
"7355",20170613,"4호선","동대문역사문화공원",23647,22066
"7356",20170613,"4호선","충무로",40525,41258
"7357",20170613,"1호선","서울역",56167,55132
"7358",20170613,"1호선","시청",28314,28378
"7359",20170613,"1호선","종각",49684,47981
"7360",20170613,"1호선","종로3가",36804,33927
"7361",20170613,"1호선","종로5가",29833,30282
"7362",20170613,"1호선","동대문",15932,17601
"7363",20170614,"7호선","상도",13627,13381
"7364",20170614,"7호선","장승배기",12964,12569
"7365",20170614,"7호선","신대방삼거리",18818,17876
"7366",20170614,"7호선","보라매",11182,11552
"7367",20170614,"7호선","신풍",13128,12537
"7368",20170614,"7호선","대림(구로구청)",10608,10497
"7369",20170614,"7호선","남구로",18871,19935
"7370",20170614,"7호선","가산디지털단지",49831,50419
"7371",20170614,"7호선","철산",28066,28815
"7372",20170614,"7호선","광명사거리",30520,29505
"7373",20170614,"7호선","천왕",9905,9216
"7374",20170614,"7호선","온수(성공회대입구)",13721,13260
"7375",20170614,"7호선","까치울",7944,7393
"7376",20170614,"7호선","부천종합운동장",6217,5738
"7377",20170614,"7호선","춘의",10360,9924
"7378",20170614,"7호선","신중동",16623,16369
"7379",20170614,"7호선","부천시청",13875,14002
"7380",20170614,"7호선","상동",15747,16469
"7381",20170614,"7호선","삼산체육관",6240,5682
"7382",20170614,"7호선","굴포천",10159,10654
"7383",20170614,"7호선","부평구청",14044,10972
"7384",20170614,"8호선","암사",21648,18667
"7385",20170614,"8호선","천호(풍납토성)",21002,23001
"7386",20170614,"8호선","강동구청",12717,13121
"7387",20170614,"8호선","몽촌토성(평화의문)",7135,7835
"7388",20170614,"8호선","잠실(송파구청)",13354,15775
"7389",20170614,"8호선","석촌",10046,10677
"7390",20170614,"8호선","송파",6739,6726
"7391",20170614,"8호선","가락시장",8420,9890
"7392",20170614,"8호선","문정",16778,17365
"7393",20170614,"8호선","장지",19950,19663
"7394",20170614,"8호선","복정",13175,10329
"7395",20170614,"8호선","산성",7328,7151
"7396",20170614,"8호선","남한산성입구(성남법원.검찰청)",18362,17103
"7397",20170614,"8호선","단대오거리",14305,12968
"7398",20170614,"8호선","신흥",5269,5567
"7399",20170614,"8호선","수진",6327,5901
"7400",20170614,"8호선","모란",6517,4961
"7401",20170614,"9호선","개화",7846,5119
"7402",20170614,"9호선","김포공항",9063,11122
"7403",20170614,"9호선","공항시장",3320,3701
"7404",20170614,"9호선","신방화",9678,9488
"7405",20170614,"9호선","마곡나루",5270,4974
"7406",20170614,"9호선","양천향교",9312,9500
"7407",20170614,"9호선","가양",24068,23239
"7408",20170614,"9호선","증미",8405,8606
"7409",20170614,"9호선","등촌",12066,11706
"7410",20170614,"9호선","염창",19227,18215
"7411",20170614,"9호선","신목동",4773,4286
"7412",20170614,"7호선","먹골",12050,11537
"7413",20170614,"7호선","중화",12874,12325
"7414",20170614,"7호선","상봉(시외버스터미널)",18997,18375
"7415",20170614,"7호선","면목",19453,18864
"7416",20170614,"7호선","사가정",17786,17742
"7417",20170614,"7호선","용마산",7593,6960
"7418",20170614,"경부선","금정",31836,32117
"7419",20170614,"경부선","군포",8886,8627
"7420",20170614,"경부선","의왕",10765,10142
"7421",20170614,"경부선","성균관대",17924,17419
"7422",20170614,"경부선","화서",10122,9979
"7423",20170614,"경부선","수원",43785,46961
"7424",20170614,"경부선","독산",19679,20632
"7425",20170614,"경부선","세류",4666,4415
"7426",20170614,"경부선","병점",18925,18802
"7427",20170614,"경부선","세마",3007,2712
"7428",20170614,"경부선","오산대",4086,4246
"7429",20170614,"경부선","오산",11061,10380
"7430",20170614,"경부선","진위",2054,1853
"7431",20170614,"경부선","송탄",5349,5098
"7432",20170614,"경부선","서정리",6757,6573
"7433",20170614,"경부선","지제",1874,1824
"7434",20170614,"경부선","평택",15440,15127
"7435",20170614,"경부선","성환",7498,7019
"7436",20170614,"경부선","직산",975,1062
"7437",20170614,"경부선","두정",7558,8812
"7438",20170614,"경부선","천안",9466,7713
"7439",20170614,"경부선","당정",9374,9067
"7440",20170614,"경부선","서동탄",1811,1511
"7441",20170614,"경부선","광명",1531,1323
"7442",20170614,"경원선","이촌(국립중앙박물관)",5032,3939
"7443",20170614,"경원선","서빙고",2384,2365
"7444",20170614,"경원선","한남",5264,5136
"7445",20170614,"경원선","옥수",63,32
"7446",20170614,"경원선","응봉",2464,2011
"7447",20170614,"경원선","왕십리(성동구청)",18033,19752
"7448",20170614,"경원선","청량리(서울시립대입구)",14834,16722
"7449",20170614,"경원선","외대앞",14066,13524
"7450",20170614,"경원선","신이문",11368,10074
"7451",20170614,"9호선","선유도",8381,8386
"7452",20170614,"9호선","당산",20706,19774
"7453",20170614,"9호선","국회의사당",19289,19716
"7454",20170614,"9호선","여의도",24543,23633
"7455",20170614,"9호선","샛강",6304,6739
"7456",20170614,"9호선","노량진",30698,30863
"7457",20170614,"9호선","노들",5472,4784
"7458",20170614,"9호선","흑석(중앙대입구)",11833,12712
"7459",20170614,"9호선","동작(현충원)",2651,2207
"7460",20170614,"9호선","구반포",3688,3877
"7461",20170614,"9호선","신반포",4040,4158
"7462",20170614,"9호선","고속터미널",13256,18280
"7463",20170614,"9호선","사평",3097,2891
"7464",20170614,"9호선","신논현",32018,31726
"7465",20170614,"9호선2단계","언주",9227,9433
"7466",20170614,"9호선2단계","선정릉",8246,8536
"7467",20170614,"7호선","중곡",12179,11108
"7468",20170614,"7호선","군자(능동)",16537,10443
"7469",20170614,"7호선","어린이대공원(세종대)",19718,20823
"7470",20170614,"7호선","건대입구",17560,18446
"7471",20170614,"7호선","뚝섬유원지",9722,9412
"7472",20170614,"7호선","청담",24956,29156
"7473",20170614,"7호선","강남구청",17392,19360
"7474",20170614,"7호선","학동",25842,28815
"7475",20170614,"7호선","논현",23510,25341
"7476",20170614,"7호선","반포",7836,7518
"7477",20170614,"7호선","고속터미널",19714,18341
"7478",20170614,"7호선","내방",17728,17950
"7479",20170614,"7호선","이수",18606,18682
"7480",20170614,"7호선","남성",14034,12907
"7481",20170614,"7호선","숭실대입구(살피재)",19927,19870
"7482",20170614,"경원선","동두천중앙",4471,4235
"7483",20170614,"경원선","보산",1945,1797
"7484",20170614,"경원선","동두천",2761,3449
"7485",20170614,"경원선","소요산",4877,3830
"7486",20170614,"경의선","서울역",3662,4464
"7487",20170614,"경의선","신촌",991,1358
"7488",20170614,"경의선","효창공원앞",2894,3053
"7489",20170614,"경의선","공덕",3017,2964
"7490",20170614,"경의선","서강대",2590,2631
"7491",20170614,"경의선","홍대입구",1651,2132
"7492",20170614,"경의선","가좌",5690,5123
"7493",20170614,"경의선","디지털미디어시티",2696,2630
"7494",20170614,"경의선","수색",2979,3222
"7495",20170614,"경의선","화전",3566,3509
"7496",20170614,"경의선","강매",3208,2764
"7497",20170614,"경의선","행신",8859,8513
"7498",20170614,"경의선","능곡",4608,4117
"7499",20170614,"경의선","곡산",748,774
"7500",20170614,"경의선","백마",8214,7639
"7501",20170614,"경의선","풍산",5589,5119
"7502",20170614,"경의선","일산",11336,11078
"7503",20170614,"경의선","탄현",9054,8677
"7504",20170614,"경의선","야당",4650,4261
"7505",20170614,"경의선","운정",6012,5546
"7506",20170614,"경의선","금릉",5783,5660
"7507",20170614,"경의선","금촌",8225,7882
"7508",20170614,"경의선","월롱",3222,3583
"7509",20170614,"경의선","파주",2531,1799
"7510",20170614,"경의선","문산",7046,6779
"7511",20170614,"경인선","개봉",27579,28089
"7512",20170614,"경인선","오류동",13579,12722
"7513",20170614,"경인선","역곡",37042,36017
"7514",20170614,"경인선","부천",46000,45529
"7515",20170614,"경인선","송내",38855,38695
"7516",20170614,"경인선","부평",38778,42131
"7517",20170614,"9호선2단계","삼성중앙",5969,6266
"7518",20170614,"9호선2단계","봉은사",14176,14004
"7519",20170614,"9호선2단계","종합운동장",7233,5912
"7520",20170614,"경강선","판교",3135,3168
"7521",20170614,"경강선","이매",1741,1246
"7522",20170614,"경강선","삼동",1729,1283
"7523",20170614,"경강선","경기광주",6026,5959
"7524",20170614,"경강선","초월",2653,2492
"7525",20170614,"경강선","곤지암",2624,2490
"7526",20170614,"경강선","신둔도예촌",1396,1188
"7527",20170614,"경강선","이천",2347,2476
"7528",20170614,"경강선","부발",1726,1611
"7529",20170614,"경강선","세종대왕릉",271,266
"7530",20170614,"경강선","여주",2465,2405
"7531",20170614,"경부선","서울역",5085,846
"7532",20170614,"경부선","남영",14521,15721
"7533",20170614,"경부선","용산",33739,34314
"7534",20170614,"경부선","노량진",16307,15496
"7535",20170614,"경부선","대방",18246,18070
"7536",20170614,"경부선","영등포",47412,51561
"7537",20170614,"경부선","신도림",4914,4925
"7538",20170614,"경부선","신길",12314,10068
"7539",20170614,"경부선","구로",23999,24933
"7540",20170614,"경부선","가산디지털단지",19782,22682
"7541",20170614,"경부선","금천구청",13875,13027
"7542",20170614,"경부선","석수",14078,12325
"7543",20170614,"경부선","관악",9769,8990
"7544",20170614,"경부선","안양",33500,33088
"7545",20170614,"경부선","명학",13662,13763
"7546",20170614,"분당선","이매",6869,6872
"7547",20170614,"분당선","보정",3346,2785
"7548",20170614,"분당선","죽전",19176,20887
"7549",20170614,"분당선","구성",5974,5945
"7550",20170614,"분당선","신갈",5437,5184
"7551",20170614,"분당선","기흥",9669,9567
"7552",20170614,"분당선","상갈",6017,5658
"7553",20170614,"분당선","청명",4874,4537
"7554",20170614,"분당선","영통",9948,10266
"7555",20170614,"분당선","망포",14597,13522
"7556",20170614,"분당선","매탄권선",5134,4793
"7557",20170614,"분당선","수원시청",11736,12705
"7558",20170614,"분당선","매교",3532,3481
"7559",20170614,"수인선","달월",157,107
"7560",20170614,"수인선","월곶",3322,3061
"7561",20170614,"수인선","소래포구",6007,5669
"7562",20170614,"수인선","인천논현",7123,7555
"7563",20170614,"수인선","호구포",4142,4133
"7564",20170614,"수인선","남동인더스파크",2629,2977
"7565",20170614,"경인선","백운",10865,10731
"7566",20170614,"경인선","동암",22858,22942
"7567",20170614,"경인선","주안",29161,27081
"7568",20170614,"경인선","제물포",14151,13359
"7569",20170614,"경인선","동인천",20353,19299
"7570",20170614,"경인선","인천",4817,3764
"7571",20170614,"경인선","구일",9402,9260
"7572",20170614,"경인선","소사",14692,14420
"7573",20170614,"경인선","부개",11962,11211
"7574",20170614,"경인선","간석",8029,7545
"7575",20170614,"경인선","도원",5211,5353
"7576",20170614,"경인선","온수(성공회대입구)",8585,8456
"7577",20170614,"경인선","중동",12206,11420
"7578",20170614,"경인선","도화",4981,4481
"7579",20170614,"경춘선","신내",920,981
"7580",20170614,"경춘선","갈매",2127,1918
"7581",20170614,"경춘선","별내",2847,2642
"7582",20170614,"경춘선","퇴계원",4068,3767
"7583",20170614,"경춘선","사릉",4296,4174
"7584",20170614,"경춘선","금곡",1774,1738
"7585",20170614,"경춘선","평내호평",7198,6948
"7586",20170614,"경춘선","천마산",1669,1600
"7587",20170614,"경춘선","마석",4513,4483
"7588",20170614,"경춘선","대성리",599,622
"7589",20170614,"경춘선","청평",2325,2278
"7590",20170614,"경춘선","상천",435,431
"7591",20170614,"경춘선","가평",2033,2160
"7592",20170614,"경춘선","굴봉산",219,208
"7593",20170614,"경춘선","백양리",105,101
"7594",20170614,"경원선","석계",12326,13729
"7595",20170614,"경원선","광운대",12293,11752
"7596",20170614,"경원선","월계",8549,7787
"7597",20170614,"경원선","녹천",6447,5109
"7598",20170614,"경원선","방학",11948,11392
"7599",20170614,"경원선","도봉",7772,7609
"7600",20170614,"경원선","도봉산",9074,5647
"7601",20170614,"경원선","망월사",11699,12012
"7602",20170614,"경원선","회룡",15118,14606
"7603",20170614,"경원선","의정부",22373,23008
"7604",20170614,"경원선","가능",8821,8528
"7605",20170614,"경원선","녹양",6057,5785
"7606",20170614,"경원선","양주",10687,9223
"7607",20170614,"경원선","덕계",2609,2454
"7608",20170614,"경원선","덕정",8565,8290
"7609",20170614,"경원선","지행",8773,8786
"7610",20170614,"일산선","화정",22879,23879
"7611",20170614,"수인선","원인재",6048,6010
"7612",20170614,"수인선","연수",5766,5754
"7613",20170614,"수인선","송도",3671,3531
"7614",20170614,"수인선","인하대",7256,6960
"7615",20170614,"수인선","숭의",3999,3703
"7616",20170614,"수인선","신포",2211,2363
"7617",20170614,"수인선","인천",1077,1847
"7618",20170614,"안산선","산본",21057,22422
"7619",20170614,"안산선","대야미",4731,4384
"7620",20170614,"안산선","반월",5690,5347
"7621",20170614,"안산선","상록수",25011,24680
"7622",20170614,"안산선","한대앞",11250,11177
"7623",20170614,"안산선","중앙",19064,19833
"7624",20170614,"안산선","고잔",10521,10264
"7625",20170614,"안산선","초지",5916,6173
"7626",20170614,"안산선","안산",17905,16152
"7627",20170614,"안산선","신길온천",2118,1922
"7628",20170614,"안산선","정왕",11065,11646
"7629",20170614,"경춘선","강촌",772,718
"7630",20170614,"경춘선","김유정",459,521
"7631",20170614,"경춘선","남춘천",2627,2801
"7632",20170614,"경춘선","춘천",2387,2086
"7633",20170614,"공항철도 1호선","서울역",9933,7784
"7634",20170614,"공항철도 1호선","공덕",1964,2560
"7635",20170614,"공항철도 1호선","홍대입구",8839,8946
"7636",20170614,"공항철도 1호선","디지털미디어시티",14181,12628
"7637",20170614,"공항철도 1호선","김포공항",10409,7154
"7638",20170614,"공항철도 1호선","계양",12564,11520
"7639",20170614,"공항철도 1호선","검암",10115,9737
"7640",20170614,"공항철도 1호선","청라국제도시",5750,5482
"7641",20170614,"공항철도 1호선","운서",5862,5849
"7642",20170614,"공항철도 1호선","공항화물청사",3062,3334
"7643",20170614,"공항철도 1호선","인천국제공항",15002,14678
"7644",20170614,"공항철도 1호선","영종",1918,1863
"7645",20170614,"과천선","선바위",10637,8980
"7646",20170614,"과천선","경마공원",2961,2988
"7647",20170614,"과천선","대공원",4743,4864
"7648",20170614,"과천선","과천",5247,4433
"7649",20170614,"과천선","정부과천청사",16514,15714
"7650",20170614,"과천선","인덕원",30078,29413
"7651",20170614,"과천선","평촌",19729,19177
"7652",20170614,"과천선","범계",33942,33319
"7653",20170614,"분당선","선릉",10886,22448
"7654",20170614,"분당선","한티",15551,16791
"7655",20170614,"분당선","도곡",7791,8276
"7656",20170614,"분당선","구룡",2713,2575
"7657",20170614,"분당선","개포동",4484,4657
"7658",20170614,"분당선","대모산입구",4118,3702
"7659",20170614,"분당선","수서",14640,14818
"7660",20170614,"분당선","수원",11711,7557
"7661",20170614,"분당선","서울숲",8053,7955
"7662",20170614,"분당선","압구정로데오",15940,17936
"7663",20170614,"분당선","강남구청",10275,11786
"7664",20170614,"분당선","선정릉",9537,10763
"7665",20170614,"분당선","가천대",13527,15321
"7666",20170614,"분당선","태평",16778,15731
"7667",20170614,"분당선","모란",30109,31139
"7668",20170614,"분당선","야탑",32106,34297
"7669",20170614,"분당선","서현",29555,30152
"7670",20170614,"분당선","수내",15923,16317
"7671",20170614,"분당선","정자",20008,22079
"7672",20170614,"분당선","미금",22899,25074
"7673",20170614,"분당선","오리",16741,13487
"7674",20170614,"3호선","매봉",14464,13953
"7675",20170614,"3호선","도곡",8139,7796
"7676",20170614,"3호선","대치",13858,13523
"7677",20170614,"1호선","서울역",54558,53635
"7678",20170614,"1호선","시청",28106,28384
"7679",20170614,"1호선","종각",50276,48515
"7680",20170614,"1호선","종로3가",37346,33914
"7681",20170614,"1호선","종로5가",29040,29489
"7682",20170614,"1호선","동대문",16253,18059
"7683",20170614,"1호선","신설동",17741,17724
"7684",20170614,"1호선","제기동",21794,22188
"7685",20170614,"1호선","청량리(서울시립대입구)",29741,30503
"7686",20170614,"1호선","동묘앞",9958,10587
"7687",20170614,"2호선","시청",28882,28940
"7688",20170614,"2호선","을지로입구",54205,55332
"7689",20170614,"2호선","을지로3가",24872,24887
"7690",20170614,"2호선","을지로4가",14786,14284
"7691",20170614,"2호선","동대문역사문화공원",19221,22131
"7692",20170614,"2호선","신당",16852,17672
"7693",20170614,"2호선","상왕십리",15382,14768
"7694",20170614,"2호선","왕십리(성동구청)",21889,16750
"7695",20170614,"2호선","한양대",16156,19472
"7696",20170614,"2호선","뚝섬",19243,20760
"7697",20170614,"2호선","성수",32856,35883
"7698",20170614,"2호선","건대입구",44537,48510
"7699",20170614,"2호선","구의(광진구청)",27399,26427
"7700",20170614,"일산선","대곡",1968,1508
"7701",20170614,"일산선","백석",12664,12407
"7702",20170614,"일산선","마두",9753,10277
"7703",20170614,"일산선","정발산",9247,9648
"7704",20170614,"일산선","주엽",11074,11221
"7705",20170614,"일산선","대화",17085,12904
"7706",20170614,"장항선","봉명",1810,1780
"7707",20170614,"장항선","쌍용(나사렛대)",3832,3563
"7708",20170614,"장항선","아산",3038,2601
"7709",20170614,"장항선","배방",1087,1045
"7710",20170614,"장항선","온양온천",6035,5959
"7711",20170614,"장항선","신창(순천향대)",2938,2507
"7712",20170614,"중앙선","회기",33209,33082
"7713",20170614,"중앙선","중랑",6901,6464
"7714",20170614,"중앙선","상봉(시외버스터미널)",6379,6120
"7715",20170614,"중앙선","망우",9527,9345
"7716",20170614,"중앙선","양원",2494,2540
"7717",20170614,"중앙선","구리",15218,15814
"7718",20170614,"중앙선","도농",10438,9194
"7719",20170614,"중앙선","양정",1031,917
"7720",20170614,"중앙선","덕소",7343,7346
"7721",20170614,"중앙선","도심",3395,2658
"7722",20170614,"중앙선","팔당",944,862
"7723",20170614,"중앙선","운길산",1100,1026
"7724",20170614,"중앙선","양수",2291,2331
"7725",20170614,"중앙선","신원",342,248
"7726",20170614,"중앙선","국수",1169,1078
"7727",20170614,"중앙선","아신",864,869
"7728",20170614,"중앙선","오빈",390,381
"7729",20170614,"중앙선","양평",4010,3906
"7730",20170614,"중앙선","원덕",431,421
"7731",20170614,"중앙선","용문",2916,2935
"7732",20170614,"중앙선","지평",90,82
"7733",20170614,"안산선","오이도",10212,10035
"7734",20170614,"안산선","수리산",5664,4421
"7735",20170614,"일산선","원흥",9068,7919
"7736",20170614,"일산선","삼송",16669,15876
"7737",20170614,"일산선","원당",13981,13427
"7738",20170614,"4호선","동대문",28344,28851
"7739",20170614,"4호선","동대문역사문화공원",24585,22915
"7740",20170614,"4호선","충무로",39328,40735
"7741",20170614,"2호선","강변(동서울터미널)",46492,44981
"7742",20170614,"2호선","잠실나루",21570,20825
"7743",20170614,"2호선","잠실(송파구청)",89260,83780
"7744",20170614,"2호선","잠실새내",29470,28904
"7745",20170614,"2호선","종합운동장",18265,21696
"7746",20170614,"2호선","삼성(무역센터)",65428,67685
"7747",20170614,"2호선","선릉",68701,58792
"7748",20170614,"2호선","역삼",58499,65839
"7749",20170614,"2호선","강남",111367,109861
"7750",20170614,"2호선","교대(법원.검찰청)",46153,52310
"7751",20170614,"2호선","서초",26540,27086
"7752",20170614,"2호선","방배",26520,26949
"7753",20170614,"2호선","사당",46691,53830
"7754",20170614,"2호선","낙성대",34698,33436
"7755",20170614,"2호선","서울대입구(관악구청)",58863,57095
"7756",20170614,"2호선","봉천",27360,24916
"7757",20170614,"2호선","신림",77778,75729
"7758",20170614,"2호선","신대방",32567,30960
"7759",20170614,"2호선","구로디지털단지",74504,75041
"7760",20170614,"2호선","대림(구로구청)",34159,35095
"7761",20170614,"2호선","신도림",67496,67608
"7762",20170614,"2호선","문래",23363,23503
"7763",20170614,"2호선","영등포구청",27312,27459
"7764",20170614,"2호선","당산",26276,29655
"7765",20170614,"2호선","합정",35362,37526
"7766",20170614,"2호선","홍대입구",69170,71982
"7767",20170614,"2호선","신촌",47670,48709
"7768",20170614,"2호선","이대",23030,24348
"7769",20170614,"2호선","아현",12002,11589
"7770",20170614,"2호선","충정로(경기대입구)",14075,15340
"7771",20170614,"2호선","용답",3019,3106
"7772",20170614,"2호선","신답",1673,1830
"7773",20170614,"2호선","신설동",3750,3618
"7774",20170614,"2호선","도림천",1252,1407
"7775",20170614,"2호선","양천구청",8190,8534
"7776",20170614,"2호선","신정네거리",11109,11539
"7777",20170614,"2호선","용두(동대문구청)",2530,2628
"7778",20170614,"3호선","지축",1199,1401
"7779",20170614,"3호선","구파발",22507,19899
"7780",20170614,"3호선","연신내",48175,44909
"7781",20170614,"3호선","불광",22255,24008
"7782",20170614,"3호선","녹번",15316,13167
"7783",20170614,"3호선","홍제",22995,22108
"7784",20170614,"3호선","무악재",4799,4814
"7785",20170614,"3호선","독립문",9115,9396
"7786",20170614,"3호선","경복궁(정부서울청사)",29600,30208
"7787",20170614,"3호선","안국",29202,31487
"7788",20170614,"3호선","종로3가",10709,13584
"7789",20170614,"3호선","을지로3가",11815,12951
"7790",20170614,"3호선","충무로",1,0
"7791",20170614,"3호선","동대입구",13730,15778
"7792",20170614,"3호선","약수",16568,15966
"7793",20170614,"3호선","금호",10056,9228
"7794",20170614,"3호선","옥수",11627,11944
"7795",20170614,"3호선","압구정",38808,41750
"7796",20170614,"3호선","신사",33303,35746
"7797",20170614,"3호선","잠원",7255,6919
"7798",20170614,"3호선","고속터미널",51328,48337
"7799",20170614,"3호선","교대(법원.검찰청)",18653,13119
"7800",20170614,"3호선","남부터미널(예술의전당)",36594,38742
"7801",20170614,"3호선","양재(서초구청)",48767,52365
"7802",20170614,"5호선","우장산",19246,18958
"7803",20170614,"5호선","화곡",34409,31687
"7804",20170614,"5호선","까치산",34516,32936
"7805",20170614,"5호선","신정(은행정)",17095,13548
"7806",20170614,"5호선","목동",21900,23395
"7807",20170614,"5호선","오목교(목동운동장앞)",27765,30022
"7808",20170614,"5호선","양평",7803,7769
"7809",20170614,"5호선","영등포구청",4279,4553
"7810",20170614,"5호선","영등포시장",9806,10511
"7811",20170614,"5호선","신길",3650,4223
"7812",20170614,"5호선","여의도",28656,31068
"7813",20170614,"5호선","여의나루",10617,11112
"7814",20170614,"5호선","마포",17094,17537
"7815",20170614,"5호선","공덕",16277,17168
"7816",20170614,"5호선","애오개",9015,8932
"7817",20170614,"5호선","충정로(경기대입구)",5989,6355
"7818",20170614,"5호선","서대문",21932,22688
"7819",20170614,"5호선","광화문(세종문화회관)",42104,44856
"7820",20170614,"5호선","종로3가",15345,15377
"7821",20170614,"5호선","을지로4가",6013,6742
"7822",20170614,"5호선","동대문역사문화공원",3544,4213
"7823",20170614,"5호선","청구",4939,4467
"7824",20170614,"5호선","신금호",7090,7224
"7825",20170614,"5호선","행당",9767,8593
"7826",20170614,"5호선","왕십리(성동구청)",5970,6730
"7827",20170614,"5호선","마장",7341,7071
"7828",20170614,"5호선","답십리",18912,17475
"7829",20170614,"5호선","장한평",21791,21890
"7830",20170614,"5호선","군자(능동)",12801,15487
"7831",20170614,"5호선","아차산(어린이대공원후문)",17486,16337
"7832",20170614,"5호선","광나루(장신대)",17178,15420
"7833",20170614,"5호선","천호(풍납토성)",22250,23972
"7834",20170614,"5호선","강동",21792,18514
"7835",20170614,"5호선","길동",8871,9066
"7836",20170614,"5호선","굽은다리(강동구민회관앞)",11315,10725
"7837",20170614,"5호선","명일",9451,9690
"7838",20170614,"5호선","고덕",11712,11419
"7839",20170614,"5호선","상일동",14109,11585
"7840",20170614,"5호선","둔촌동",14800,14741
"7841",20170614,"5호선","올림픽공원(한국체대)",7092,6774
"7842",20170614,"5호선","방이",8375,8492
"7843",20170614,"5호선","오금",4638,4567
"7844",20170614,"5호선","개롱",7858,7779
"7845",20170614,"5호선","거여",8111,7617
"7846",20170614,"5호선","마천",6038,6063
"7847",20170614,"3호선","학여울",2904,2905
"7848",20170614,"3호선","대청",12383,10726
"7849",20170614,"3호선","일원",10871,11108
"7850",20170614,"3호선","수서",19023,18659
"7851",20170614,"3호선","가락시장",11637,11569
